"seqnames"	"starts"	"ends"	"names"	"scores"	"strands"	"pvalue..log10"	"fold_enrichment"	"qvalue..log10"	"V.30.SUMO"	"ICI.30.SUMO"	"ICI.180.SUMO"
"10495"	"chr3"	56413830	56414130	"peak_call/ICI_30_peak_7743"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10496"	"chr3"	182417660	182418012	"peak_call/ICI_30_peak_8122"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10497"	"chr5"	55684117	55684338	"peak_call/ICI_30_peak_8777"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10498"	"chrX"	129906510	129907004	"peak_call/ICI_30_peak_11896"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10499"	"chr5"	167774864	167775094	"peak_call/ICI_30_peak_9141"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10500"	"chr7"	30542297	30542525	"peak_call/ICI_30_peak_10043"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10501"	"chr11"	1147837	1148054	"peak_call/ICI_30_peak_1642"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10502"	"chrX"	17189227	17189439	"peak_call/ICI_30_peak_11747"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10503"	"chr6"	103001935	103002145	"peak_call/ICI_30_peak_9639"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10504"	"chr3"	124480758	124481009	"peak_call/ICI_30_peak_7893"	51	"*"	8.08114	3.28442	5.14628	0	0	0
"10505"	"chr9"	73292502	73292805	"peak_call/ICI_30_peak_11194"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10506"	"chr14"	53796342	53796877	"peak_call/ICI_30_peak_3093"	51	"*"	8.0674	3.21267	5.13278	0	0	0
"10507"	"chrX"	106972801	106973051	"peak_call/ICI_30_peak_11861"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10508"	"chr5"	76520543	76520775	"peak_call/ICI_30_peak_8854"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10509"	"chr8"	39621298	39621860	"peak_call/ICI_30_peak_10670"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10510"	"chr4"	12958896	12959159	"peak_call/ICI_30_peak_8324"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10511"	"chr19"	4971614	4971930	"peak_call/ICI_30_peak_5294"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10512"	"chr1"	169042682	169042892	"peak_call/ICI_30_peak_640"	51	"*"	8.1179	3.62058	5.17883	0	0	0
"10513"	"chr6"	4607689	4607959	"peak_call/ICI_30_peak_9279"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10514"	"chr10"	1401296	1401648	"peak_call/ICI_30_peak_1001"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10515"	"chr9"	130769088	130769319	"peak_call/ICI_30_peak_11493"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10516"	"chr2"	234883225	234883502	"peak_call/ICI_30_peak_6566"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10517"	"chr17"	37310454	37310687	"peak_call/ICI_30_peak_4602"	51	"*"	8.12677	3.62395	5.17883	1	1	0
"10518"	"chr3"	174988231	174988445	"peak_call/ICI_30_peak_8101"	51	"*"	8.09849	2.99091	5.16335	0	0	0
"10519"	"chr3"	53272310	53272538	"peak_call/ICI_30_peak_7735"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10520"	"chr18"	60922038	60922273	"peak_call/ICI_30_peak_5213"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10521"	"chr1"	32827613	32827860	"peak_call/ICI_30_peak_241"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10522"	"chr5"	123145975	123146222	"peak_call/ICI_30_peak_8953"	51	"*"	8.06409	3.51104	5.12956	0	0	0
"10523"	"chr1"	1005382	1005915	"peak_call/ICI_30_peak_4"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10524"	"chr2"	85264325	85264583	"peak_call/ICI_30_peak_6012"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10525"	"chr12"	7417956	7418172	"peak_call/ICI_30_peak_2192"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10526"	"chr4"	17755364	17755655	"peak_call/ICI_30_peak_8332"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10527"	"chr20"	34670299	34670797	"peak_call/ICI_30_peak_6776"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10528"	"chr18"	47685458	47685695	"peak_call/ICI_30_peak_5193"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10529"	"chr16"	1311454	1311693	"peak_call/ICI_30_peak_3929"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10530"	"chr15"	87490391	87490674	"peak_call/ICI_30_peak_3790"	51	"*"	8.08591	3.15512	5.15101	0	0	0
"10531"	"chr1"	8403637	8403854	"peak_call/ICI_30_peak_60"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10532"	"chr18"	42746237	42746599	"peak_call/ICI_30_peak_5173"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10533"	"chr9"	132319678	132320042	"peak_call/ICI_30_peak_11523"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10534"	"chr8"	25177501	25177711	"peak_call/ICI_30_peak_10618"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10535"	"chrX"	138283175	138283430	"peak_call/ICI_30_peak_11923"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10536"	"chr20"	30410311	30410550	"peak_call/ICI_30_peak_6748"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10537"	"chr2"	46048649	46049276	"peak_call/ICI_30_peak_5902"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10538"	"chr12"	105609260	105609676	"peak_call/ICI_30_peak_2536"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10539"	"chr8"	50710247	50710629	"peak_call/ICI_30_peak_10697"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10540"	"chrX"	20532651	20532860	"peak_call/ICI_30_peak_11756"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10541"	"chr1"	31378740	31379001	"peak_call/ICI_30_peak_224"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10542"	"chr12"	125122095	125122508	"peak_call/ICI_30_peak_2690"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10543"	"chrX"	130698955	130699275	"peak_call/ICI_30_peak_11899"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10544"	"chr16"	12309082	12309420	"peak_call/ICI_30_peak_4018"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10545"	"chr9"	127483394	127483654	"peak_call/ICI_30_peak_11447"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10546"	"chr17"	45774756	45775066	"peak_call/ICI_30_peak_4662"	51	"*"	8.04401	2.837	5.10988	0	0	0
"10547"	"chr12"	741489	741792	"peak_call/ICI_30_peak_2152"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10548"	"chr10"	120712989	120713255	"peak_call/ICI_30_peak_1544"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10549"	"chr2"	70352152	70352443	"peak_call/ICI_30_peak_5978"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10550"	"chr7"	12674321	12674548	"peak_call/ICI_30_peak_9985"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10551"	"chr2"	119680920	119681162	"peak_call/ICI_30_peak_6158"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10552"	"chr11"	18691517	18691770	"peak_call/ICI_30_peak_1697"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10553"	"chr17"	72726586	72726819	"peak_call/ICI_30_peak_4938"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10554"	"chr15"	56060888	56061228	"peak_call/ICI_30_peak_3587"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10555"	"chr13"	33953543	33953870	"peak_call/ICI_30_peak_2810"	51	"*"	8.06409	3.51104	5.12956	0	0	0
"10556"	"chr8"	134523737	134523950	"peak_call/ICI_30_peak_10996"	51	"*"	8.0671	3.4292	5.13254	0	0	0
"10557"	"chr12"	43045873	43046113	"peak_call/ICI_30_peak_2261"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10558"	"chr21"	42022067	42022704	"peak_call/ICI_30_peak_7229"	51	"*"	8.10064	3.1	5.16549	0	0	0
"10559"	"chr5"	124395368	124395578	"peak_call/ICI_30_peak_8963"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10560"	"chr19"	3444080	3444292	"peak_call/ICI_30_peak_5271"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10561"	"chr20"	23860649	23860890	"peak_call/ICI_30_peak_6710"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10562"	"chr16"	2389779	2390239	"peak_call/ICI_30_peak_3958"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10563"	"chr3"	59032595	59032810	"peak_call/ICI_30_peak_7755"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10564"	"chr17"	38707505	38707722	"peak_call/ICI_30_peak_4612"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10565"	"chr2"	20783498	20783750	"peak_call/ICI_30_peak_5811"	51	"*"	8.12677	3.62395	5.17883	0	0	0
"10566"	"chr2"	171094381	171094689	"peak_call/ICI_30_peak_6336"	50	"*"	7.98925	3.57193	5.05605	0	0	0
"10567"	"chr7"	22975974	22976194	"peak_call/ICI_30_peak_10010"	50	"*"	7.97512	3.5666	5.04234	0	0	0
"10568"	"chr9"	129133734	129134341	"peak_call/ICI_30_peak_11465"	50	"*"	8.00341	3.57727	5.06994	0	0	0
"10569"	"chr12"	88575706	88576233	"peak_call/ICI_30_peak_2460"	50	"*"	7.97512	3.5666	5.04234	0	0	0
"10570"	"chr11"	86209942	86210246	"peak_call/ICI_30_peak_2045"	50	"*"	7.96118	3.06009	5.02859	0	0	0
"10571"	"chr17"	27070606	27070822	"peak_call/ICI_30_peak_4574"	50	"*"	7.98925	3.57193	5.05605	0	0	0
"10572"	"chr7"	5397481	5397787	"peak_call/ICI_30_peak_9960"	50	"*"	8.02325	3.49626	5.08941	0	0	0
"10573"	"chr8"	102063602	102063870	"peak_call/ICI_30_peak_10853"	50	"*"	7.99386	2.86829	5.06053	0	0	0
"10574"	"chr16"	67710396	67710710	"peak_call/ICI_30_peak_4162"	50	"*"	7.98925	3.57193	5.05605	0	0	0
"10575"	"chr14"	99811268	99811556	"peak_call/ICI_30_peak_3407"	50	"*"	7.95259	3.17735	5.02016	0	0	0
"10576"	"chr20"	18205742	18206223	"peak_call/ICI_30_peak_6681"	50	"*"	8.01506	3.41114	5.08133	0	0	0
"10577"	"chr12"	44917864	44918237	"peak_call/ICI_30_peak_2268"	50	"*"	7.98925	3.57193	5.05605	0	0	0
"10578"	"chr14"	38052874	38053110	"peak_call/ICI_30_peak_3041"	50	"*"	7.93441	2.62622	5.00235	1	1	0
"10579"	"chr1"	204099410	204099627	"peak_call/ICI_30_peak_797"	50	"*"	7.94707	2.90218	5.01474	0	0	0
"10580"	"chr17"	66374986	66375297	"peak_call/ICI_30_peak_4897"	50	"*"	7.94588	2.66192	5.01372	0	0	0
"10581"	"chr12"	79943162	79943679	"peak_call/ICI_30_peak_2449"	50	"*"	7.94707	2.90218	5.01474	0	0	0
"10582"	"chr20"	49440788	49441046	"peak_call/ICI_30_peak_6949"	50	"*"	8.0134	2.74909	5.07982	0	0	0
"10583"	"chr5"	143207769	143208019	"peak_call/ICI_30_peak_9080"	50	"*"	7.99386	2.86829	5.06053	0	0	0
"10584"	"chr2"	213538518	213538744	"peak_call/ICI_30_peak_6454"	49	"*"	7.92898	3.46225	4.99699	0	0	0
"10585"	"chr8"	95308786	95308994	"peak_call/ICI_30_peak_10804"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10586"	"chr2"	189145576	189145796	"peak_call/ICI_30_peak_6370"	49	"*"	7.85935	3.28304	4.92875	0	0	0
"10587"	"chr16"	71677824	71678034	"peak_call/ICI_30_peak_4207"	49	"*"	7.83143	3.02317	4.90146	0	0	0
"10588"	"chr15"	81783776	81784091	"peak_call/ICI_30_peak_3761"	49	"*"	7.83143	3.02317	4.90146	0	0	0
"10589"	"chr14"	100769071	100769285	"peak_call/ICI_30_peak_3425"	49	"*"	7.83143	3.02317	4.90146	0	0	0
"10590"	"chr7"	105577985	105578411	"peak_call/ICI_30_peak_10334"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10591"	"chr17"	66323399	66323611	"peak_call/ICI_30_peak_4894"	49	"*"	7.90486	2.62	4.97327	0	0	0
"10592"	"chr19"	33591910	33592287	"peak_call/ICI_30_peak_5487"	49	"*"	7.88674	3.36682	4.95551	0	0	0
"10593"	"chr15"	72261410	72261688	"peak_call/ICI_30_peak_3687"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10594"	"chr2"	143702164	143702706	"peak_call/ICI_30_peak_6254"	49	"*"	7.92898	3.46225	4.99699	0	0	0
"10595"	"chr14"	103334769	103334996	"peak_call/ICI_30_peak_3441"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10596"	"chr20"	30296674	30296924	"peak_call/ICI_30_peak_6746"	49	"*"	7.87573	3.44311	4.9447	0	0	0
"10597"	"chr8"	128507084	128507294	"peak_call/ICI_30_peak_10964"	49	"*"	7.86597	2.64467	4.93504	0	0	0
"10598"	"chr13"	45391589	45391798	"peak_call/ICI_30_peak_2848"	49	"*"	7.91891	3.54545	4.98718	0	0	0
"10599"	"chr14"	61787776	61788099	"peak_call/ICI_30_peak_3131"	49	"*"	7.90405	2.93901	4.97246	0	0	0
"10600"	"chr3"	33294397	33294742	"peak_call/ICI_30_peak_7657"	49	"*"	7.84935	3.51937	4.91892	0	0	0
"10601"	"chr14"	64727182	64727396	"peak_call/ICI_30_peak_3156"	49	"*"	7.84431	3.20889	4.9141	0	0	1
"10602"	"chr1"	204455673	204455917	"peak_call/ICI_30_peak_802"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10603"	"chr4"	102318319	102318603	"peak_call/ICI_30_peak_8477"	49	"*"	7.8653	2.97918	4.93441	0	0	0
"10604"	"chr1"	113005043	113005270	"peak_call/ICI_30_peak_462"	49	"*"	7.84935	3.51937	4.91892	0	0	0
"10605"	"chr6"	23952525	23953116	"peak_call/ICI_30_peak_9393"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10606"	"chr10"	125996970	125997268	"peak_call/ICI_30_peak_1578"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10607"	"chr2"	11837629	11837927	"peak_call/ICI_30_peak_5766"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10608"	"chr21"	38818922	38819180	"peak_call/ICI_30_peak_7190"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10609"	"chr19"	54145751	54145978	"peak_call/ICI_30_peak_5680"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10610"	"chr13"	25444688	25445066	"peak_call/ICI_30_peak_2764"	48	"*"	7.79426	3.49878	4.86665	0	0	0
"10611"	"chr16"	82172904	82173112	"peak_call/ICI_30_peak_4278"	48	"*"	7.73914	3.24347	4.81615	0	0	0
"10612"	"chr9"	131580833	131581044	"peak_call/ICI_30_peak_11505"	48	"*"	7.76578	3.3253	4.84069	0	1	0
"10613"	"chr14"	95805920	95806183	"peak_call/ICI_30_peak_3376"	48	"*"	7.80312	3.07154	4.87486	0	0	0
"10614"	"chr12"	112257719	112257977	"peak_call/ICI_30_peak_2567"	48	"*"	7.72899	3.17241	4.80625	0	0	0
"10615"	"chr20"	32898372	32898711	"peak_call/ICI_30_peak_6767"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10616"	"chr12"	51824330	51824624	"peak_call/ICI_30_peak_2326"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10617"	"chr2"	109829978	109830250	"peak_call/ICI_30_peak_6128"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10618"	"chr11"	19095604	19095824	"peak_call/ICI_30_peak_1699"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10619"	"chr12"	125168942	125169197	"peak_call/ICI_30_peak_2694"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10620"	"chr20"	8189617	8189857	"peak_call/ICI_30_peak_6658"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10621"	"chr2"	204450239	204450496	"peak_call/ICI_30_peak_6421"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10622"	"chr1"	97448828	97449082	"peak_call/ICI_30_peak_418"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10623"	"chr5"	16539409	16539619	"peak_call/ICI_30_peak_8686"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10624"	"chr21"	18423484	18423705	"peak_call/ICI_30_peak_7135"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10625"	"chr15"	33409954	33410208	"peak_call/ICI_30_peak_3522"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10626"	"chr9"	494531	495134	"peak_call/ICI_30_peak_11079"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10627"	"chr12"	125211936	125212162	"peak_call/ICI_30_peak_2696"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10628"	"chr10"	5625502	5625924	"peak_call/ICI_30_peak_1030"	48	"*"	7.76094	3.32364	4.83703	0	0	0
"10629"	"chr2"	29340533	29340760	"peak_call/ICI_30_peak_5845"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10630"	"chr20"	43359034	43359286	"peak_call/ICI_30_peak_6818"	48	"*"	7.76094	3.32364	4.83703	0	0	0
"10631"	"chr5"	128434169	128434528	"peak_call/ICI_30_peak_8977"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10632"	"chr15"	92517369	92517744	"peak_call/ICI_30_peak_3849"	48	"*"	7.82293	3.42419	4.8933	0	0	0
"10633"	"chr5"	135558734	135558984	"peak_call/ICI_30_peak_9028"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10634"	"chr18"	9329389	9329656	"peak_call/ICI_30_peak_5109"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10635"	"chr8"	141107031	141107290	"peak_call/ICI_30_peak_11009"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10636"	"chr17"	55094141	55094532	"peak_call/ICI_30_peak_4730"	48	"*"	7.79905	2.66435	4.87121	0	0	0
"10637"	"chr8"	102422044	102422360	"peak_call/ICI_30_peak_10857"	48	"*"	7.79264	2.66294	4.86506	0	0	0
"10638"	"chr6"	54634714	54635016	"peak_call/ICI_30_peak_9544"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10639"	"chr14"	49994127	49994359	"peak_call/ICI_30_peak_3070"	48	"*"	7.75193	3.00065	4.82879	0	0	0
"10640"	"chr5"	131020342	131020562	"peak_call/ICI_30_peak_8982"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10641"	"chr2"	212803741	212804098	"peak_call/ICI_30_peak_6453"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10642"	"chr6"	36351943	36352159	"peak_call/ICI_30_peak_9453"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10643"	"chrX"	66915939	66916169	"peak_call/ICI_30_peak_11810"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10644"	"chr5"	31990591	31991110	"peak_call/ICI_30_peak_8716"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10645"	"chr9"	140509502	140509786	"peak_call/ICI_30_peak_11637"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10646"	"chr7"	54420703	54420912	"peak_call/ICI_30_peak_10150"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10647"	"chr5"	138482622	138482927	"peak_call/ICI_30_peak_9042"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10648"	"chr15"	95692305	95692567	"peak_call/ICI_30_peak_3862"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10649"	"chr3"	189655312	189656027	"peak_call/ICI_30_peak_8169"	48	"*"	7.78272	3.40981	4.85523	0	1	0
"10650"	"chr6"	79321786	79322053	"peak_call/ICI_30_peak_9584"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10651"	"chr1"	114632725	114632988	"peak_call/ICI_30_peak_470"	48	"*"	7.81687	2.2168	4.88731	0	0	0
"10652"	"chr12"	106254461	106254782	"peak_call/ICI_30_peak_2540"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10653"	"chr2"	208877330	208877596	"peak_call/ICI_30_peak_6438"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10654"	"chr7"	1308402	1308805	"peak_call/ICI_30_peak_9903"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10655"	"chr6"	126193899	126194190	"peak_call/ICI_30_peak_9729"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10656"	"chr17"	74656048	74656466	"peak_call/ICI_30_peak_4998"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10657"	"chr20"	62167808	62168222	"peak_call/ICI_30_peak_7087"	48	"*"	7.78125	3.12499	4.85487	0	0	0
"10658"	"chr7"	154703756	154703973	"peak_call/ICI_30_peak_10519"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10659"	"chr8"	27559870	27560291	"peak_call/ICI_30_peak_10628"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10660"	"chr17"	80058423	80058661	"peak_call/ICI_30_peak_5062"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10661"	"chr2"	238392218	238392537	"peak_call/ICI_30_peak_6593"	48	"*"	7.78272	3.40981	4.85523	0	0	0
"10662"	"chr6"	106056724	106056957	"peak_call/ICI_30_peak_9646"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10663"	"chr11"	9927650	9927901	"peak_call/ICI_30_peak_1665"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10664"	"chr10"	52528304	52528781	"peak_call/ICI_30_peak_1247"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10665"	"chr16"	1205071	1205315	"peak_call/ICI_30_peak_3926"	48	"*"	7.76683	3.18436	4.84112	0	0	0
"10666"	"chr5"	141245557	141245791	"peak_call/ICI_30_peak_9063"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10667"	"chr2"	109469575	109470132	"peak_call/ICI_30_peak_6124"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10668"	"chrUn_gl000220"	135724	136271	"peak_call/ICI_30_peak_11663"	48	"*"	7.81497	1.15027	4.8854	1	1	1
"10669"	"chr3"	190955293	190955528	"peak_call/ICI_30_peak_8172"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10670"	"chr19"	39634736	39635373	"peak_call/ICI_30_peak_5544"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10671"	"chr5"	121814951	121815203	"peak_call/ICI_30_peak_8946"	48	"*"	7.76578	3.3253	4.84069	0	0	0
"10672"	"chr9"	110200199	110200514	"peak_call/ICI_30_peak_11364"	48	"*"	7.81452	3.50635	4.88496	0	0	0
"10673"	"chr2"	217549409	217549669	"peak_call/ICI_30_peak_6470"	48	"*"	7.76115	3.2507	4.83703	0	0	0
"10674"	"chr15"	91417384	91417611	"peak_call/ICI_30_peak_3839"	47	"*"	7.71253	3.46834	4.79004	0	0	0
"10675"	"chr20"	43181963	43182289	"peak_call/ICI_30_peak_6814"	47	"*"	7.62113	3.20484	4.70013	0	0	0
"10676"	"chr11"	69080268	69080489	"peak_call/ICI_30_peak_1921"	47	"*"	7.67207	3.45332	4.75023	0	0	0
"10677"	"chr10"	52231493	52231700	"peak_call/ICI_30_peak_1246"	47	"*"	7.71253	3.46834	4.79004	0	0	0
"10678"	"chr1"	179835717	179835944	"peak_call/ICI_30_peak_674"	47	"*"	7.66206	3.28989	4.74048	0	0	0
"10679"	"chr11"	75552906	75553205	"peak_call/ICI_30_peak_1996"	47	"*"	7.69896	3.30246	4.77687	0	0	0
"10680"	"chr1"	166810052	166810299	"peak_call/ICI_30_peak_634"	47	"*"	7.66712	3.36863	4.74537	0	0	0
"10681"	"chr8"	117814937	117815259	"peak_call/ICI_30_peak_10907"	47	"*"	7.66206	3.28989	4.74048	0	0	0
"10682"	"chr14"	31927536	31927785	"peak_call/ICI_30_peak_3008"	47	"*"	7.66075	3.15092	4.7392	0	0	0
"10683"	"chr7"	134770944	134771151	"peak_call/ICI_30_peak_10446"	47	"*"	7.63757	3.28155	4.71625	0	0	0
"10684"	"chr12"	93918360	93918770	"peak_call/ICI_30_peak_2485"	47	"*"	7.69902	3.46332	4.7769	0	0	0
"10685"	"chr7"	129057041	129057259	"peak_call/ICI_30_peak_10414"	47	"*"	7.64525	3.44338	4.72384	0	0	0
"10686"	"chr7"	28155734	28156027	"peak_call/ICI_30_peak_10032"	47	"*"	7.71253	3.46834	4.79004	0	0	0
"10687"	"chr1"	168908780	168909163	"peak_call/ICI_30_peak_639"	47	"*"	7.65631	3.21633	4.73478	0	0	0
"10688"	"chr14"	69409650	69409873	"peak_call/ICI_30_peak_3205"	47	"*"	7.62877	3.35503	4.70772	0	0	0
"10689"	"chr20"	62786702	62786916	"peak_call/ICI_30_peak_7103"	46	"*"	7.55477	3.0564	4.63484	0	0	0
"10690"	"chr3"	183013106	183013315	"peak_call/ICI_30_peak_8125"	46	"*"	7.5402	3.3237	4.62053	0	0	0
"10691"	"chr20"	58532648	58532942	"peak_call/ICI_30_peak_7035"	46	"*"	7.5658	2.43794	4.64576	0	0	0
"10692"	"chr1"	2627252	2627538	"peak_call/ICI_30_peak_30"	46	"*"	7.55015	2.7582	4.6303	0	0	0
"10693"	"chr3"	126738461	126738712	"peak_call/ICI_30_peak_7914"	46	"*"	7.5787	3.41877	4.65833	0	0	0
"10694"	"chr14"	55518466	55518733	"peak_call/ICI_30_peak_3101"	46	"*"	7.60945	3.20103	4.68873	1	1	0
"10695"	"chr10"	38647110	38647464	"peak_call/ICI_30_peak_1195"	46	"*"	7.5787	3.41877	4.65833	0	0	0
"10696"	"chr2"	159887459	159887783	"peak_call/ICI_30_peak_6305"	46	"*"	7.5402	3.3237	4.62053	0	0	0
"10697"	"chr7"	1891316	1891806	"peak_call/ICI_30_peak_9916"	46	"*"	7.60333	3.34602	4.68277	0	0	0
"10698"	"chr2"	205534979	205535189	"peak_call/ICI_30_peak_6428"	46	"*"	7.5787	3.41877	4.65833	0	0	0
"10699"	"chr16"	85506213	85506445	"peak_call/ICI_30_peak_4316"	46	"*"	7.5402	3.3237	4.62053	0	0	0
"10700"	"chr16"	79406078	79406531	"peak_call/ICI_30_peak_4253"	46	"*"	7.60945	3.20103	4.68873	0	0	0
"10701"	"chr14"	32942822	32943159	"peak_call/ICI_30_peak_3010"	46	"*"	7.61566	3.13675	4.69484	0	0	0
"10702"	"chr18"	10122100	10122547	"peak_call/ICI_30_peak_5116"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10703"	"chr9"	108424626	108424879	"peak_call/ICI_30_peak_11353"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10704"	"chr10"	134234520	134235175	"peak_call/ICI_30_peak_1613"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10705"	"chr19"	19661500	19661761	"peak_call/ICI_30_peak_5456"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10706"	"chr4"	134185452	134185672	"peak_call/ICI_30_peak_8535"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10707"	"chr12"	133010702	133010972	"peak_call/ICI_30_peak_2731"	45	"*"	7.49141	3.47295	4.57284	0	0	0
"10708"	"chr1"	41363962	41364480	"peak_call/ICI_30_peak_274"	45	"*"	7.49141	3.47295	4.57284	0	0	0
